category,department,text,option1,option2,option3,option4,correct_answer_index
Career Questions,Nursing,What does 'scope of practice' refer to?,Working hours,What a nurse is legally allowed to do,Uniform requirements,Hospital location,1
Career Questions,Nursing,Which type of nurse works mainly in operating rooms?,Community nurse,Scrub nurse,School nurse,Psychiatric nurse,1
Career Questions,Nursing,Reporting a medication error is?,Optional,Unnecessary if no harm done,A professional obligation,A career risk,2
Career Questions,Nursing,What is a nursing diagnosis?,Same as medical diagnosis,A nurse's identification of patient health problems,A test result,A prescription,1
Career Questions,Nursing,Night shift nurses must be skilled in?,Public speaking,Time management and alertness,Teaching,Research only,1
Career Questions,Nursing,Which is NOT part of a nursing assessment?,Vital signs,Medical history,Surgical procedure,Physical examination,2
Career Questions,Nursing,Empathy in nursing means?,Feeling sorry for patients,Understanding and sharing patient feelings,Crying with patients,Being emotional,1
Career Questions,Nursing,What is the purpose of a nursing care plan?,Billing purposes,Guide individualized patient care,Administrative records,Shift planning,1
Career Questions,Nursing,Which professional body regulates nursing in most countries?,Ministry of Finance,Nursing Council or Board,Medical Association,Pharmacy Board,1
Career Questions,Nursing,Time management for nurses includes?,Working alone,Prioritizing patient care tasks effectively,Taking long breaks,Delegating all tasks,1
Career Questions,Nursing,A nurse should refuse an order if?,The doctor is junior,The order could harm the patient,The shift is ending,The medication is expensive,1
Career Questions,Nursing,Culturally sensitive care means?,Ignoring cultural differences,Respecting patient's cultural beliefs and practices,Treating all patients identically,Following only hospital culture,1
Career Questions,Nursing,Which is a primary prevention activity for nurses?,Treating infections,Giving vaccines,Post-surgical care,Wound dressing,1
Career Questions,Nursing,Professionalism in nursing includes?,Wearing uniform only,"Accountability, integrity, and ethical behavior",Speed and efficiency only,Following senior nurses,1
Question Bank,Nursing,A patient is in metabolic acidosis. Which arterial blood gas finding confirms this?,"pH 7.45, HCO3 28","pH 7.30, HCO3 18","pH 7.50, HCO3 30","pH 7.35, HCO3 24",1
Question Bank,Nursing,Which medication is a first-line treatment for anaphylaxis?,Diphenhydramine,Hydrocortisone,Epinephrine,Salbutamol,2
Question Bank,Nursing,"Cushing's triad includes hypertension, bradycardia, and?",Hyperthermia,Irregular respirations,Tachypnea,Diaphoresis,1
Question Bank,Nursing,A patient on warfarin has an INR of 5.0. The nurse should?,Administer next dose,Hold the dose and notify physician,Double the next dose,Continue as prescribed,1
Question Bank,Nursing,Which electrolyte imbalance causes peaked T-waves on ECG?,Hypernatremia,Hypokalemia,Hyperkalemia,Hypercalcemia,2
Question Bank,Nursing,Chvostek's sign and Trousseau's sign indicate which imbalance?,Hyperkalemia,Hypocalcemia,Hypernatremia,Hypomagnesemia,1
Question Bank,Nursing,Priority nursing intervention for a patient with hypoglycemia is?,Administer insulin,Give 15g fast-acting carbohydrate,Start IV fluids,Call the doctor immediately,1
Question Bank,Nursing,Which position is used for a patient with increased intracranial pressure?,Flat supine,Trendelenburg,Head of bed elevated 30°,Prone,2
Question Bank,Nursing,A patient on digoxin reports seeing yellow halos. This suggests?,Normal side effect,Therapeutic level,Digoxin toxicity,Allergic reaction,2
Question Bank,Nursing,What does a positive Homans sign suggest?,Pulmonary embolism,Deep vein thrombosis,Arterial occlusion,Lymphedema,1
Question Bank,Nursing,"In DKA management, after fluid resuscitation the nurse expects to administer?",Oral glucose,Regular insulin IV,Glucagon,Bicarbonate immediately,1
Question Bank,Nursing,Which assessment finding indicates worsening heart failure?,Weight loss of 1 kg,3+ pitting edema,Improved urine output,Clear lung sounds,1
Question Bank,Nursing,A patient receiving packed red blood cells develops fever and chills 15 minutes into transfusion. The nurse should first?,Slow the infusion,Administer antipyretics,Stop the transfusion,Notify the physician,2
Question Bank,Nursing,Which cranial nerve is assessed by asking the patient to shrug their shoulders?,CN X,CN XI,CN XII,CN VII,1
Question Bank,Nursing,Normal central venous pressure (CVP) range is?,0-2 mmHg,2-6 mmHg,8-12 mmHg,15-20 mmHg,1
Question Bank,Nursing,Which medication requires monitoring of serum lithium levels?,Amoxicillin,Lithium carbonate,Metformin,Warfarin,1
Question Bank,Nursing,A patient has a serum sodium of 125 mEq/L. Which symptom is expected?,Excessive thirst,Confusion and headache,Muscle twitching,Polyuria,1
Question Bank,Nursing,Kernig's sign is associated with?,Meningitis,Appendicitis,Hip fracture,Liver disease,0
Question Bank,Nursing,A post-operative patient has urinary output of 20 mL/hour for 2 consecutive hours. The nurse should?,Ignore it as normal,Document and monitor,Notify physician immediately,Encourage oral fluids,2
Question Bank,Nursing,Which drug is the antidote for heparin overdose?,Vitamin K,Protamine sulfate,Naloxone,Flumazenil,1
Question Bank,Nursing,A patient with SIADH will have?,High serum sodium,Low urine osmolality,Low serum sodium,High serum potassium,2
Question Bank,Nursing,Glasgow Coma Scale score of 8 or below indicates?,Mild confusion,Need for intubation consideration,Normal consciousness,Moderate sedation,1
Question Bank,Nursing,Which acid-base imbalance occurs with prolonged vomiting?,Metabolic acidosis,Respiratory acidosis,Metabolic alkalosis,Respiratory alkalosis,2
Question Bank,Nursing,A patient with myasthenia gravis crisis needs monitoring for?,Renal failure,Respiratory muscle weakness,Liver failure,Cardiac arrhythmia,1
Question Bank,Nursing,Which medication is used to reverse benzodiazepine overdose?,Naloxone,Atropine,Flumazenil,Neostigmine,2
Question Bank,Nursing,Orthostatic hypotension is defined as a drop in systolic BP of at least?,5 mmHg,10 mmHg,20 mmHg,30 mmHg,2
Question Bank,Nursing,A patient with jaundice has pruritus. The priority intervention is?,Apply lotion,Keep skin cool,Administer antihistamine,Provide colestyramine as ordered,3
IQ Games,Nursing,A nurse must give 0.5 mg of a drug. The vial contains 2 mg/mL. How many mL should she draw?,0.1 mL,0.25 mL,0.5 mL,1 mL,1
IQ Games,Nursing,"Patient A improves in 3 days, Patient B in 6 days, Patient C in 9 days. What is the pattern?",Arithmetic +2,Arithmetic +3,Geometric ×2,Random,1
IQ Games,Nursing,"Drug X has a half-life of 4 hours. If 100 mg is given at 8 AM, how much remains at 4 PM?",50 mg,25 mg,12.5 mg,6.25 mg,1
IQ Games,Nursing,A ward uses 120 gloves per day. How many boxes of 100 are needed for 2 weeks?,16,17,18,19,1
IQ Games,Nursing,"If a nurse earns Rs 50,000/month and spends 60% on expenses, how much is saved yearly?","Rs 180,000","Rs 240,000","Rs 300,000","Rs 360,000",1
IQ Games,Nursing,Nurse : Patient :: Mechanic : ?,Tools,Car,Workshop,Road,1
IQ Games,Nursing,"Which does NOT follow: vital signs, assessment, diagnosis, intervention, evaluation?",Vital signs,Assessment,Diagnosis,Intervention,0
IQ Games,Nursing,"A 250 mL infusion runs over 2 hours. At 20 drops/mL, what is the drop rate per minute?",42 drops/min,38 drops/min,35 drops/min,41.7 drops/min,3
IQ Games,Nursing,Complete the analogy: Scalpel : Surgeon :: Stethoscope : ?,Hospital,Doctor/Nurse,Patient,Medicine,1
IQ Games,Nursing,"If every third patient needs a wheelchair and there are 90 patients, how many wheelchairs?",20,25,30,35,2
IQ Games,Nursing,"A medication is given at 100 mg twice daily. After 5 days, total dose given is?",500 mg,750 mg,1000 mg,1500 mg,2
IQ Games,Nursing,"Which number comes next: 1, 1, 2, 3, 5, 8, ?",10,11,13,15,2
IQ Games,Nursing,A hospital bed costs Rs 500 to maintain per day. Monthly cost for 10 beds is?,"Rs 100,000","Rs 120,000","Rs 150,000","Rs 200,000",2
IQ Games,Nursing,"If Patient X gets 500 mL IV in 4 hours, what is the rate in mL/min?",1.5,2.0,2.08,2.5,2
IQ Games,Nursing,"Which word is the odd one out: assess, diagnose, treat, prescribe, evaluate?",Assess,Diagnose,Treat,Prescribe,3
IQ Games,Nursing,A patient weighs 70 kg. Drug dose is 5 mg/kg/day. What is the daily dose?,250 mg,300 mg,350 mg,400 mg,2
IQ Games,Nursing,How many minutes in 6.5 hours?,360,380,390,420,2
IQ Games,Nursing,"A nurse makes 3 errors per 1000 procedures. In 5000 procedures, expected errors are?",12,15,18,20,1
IQ Games,Nursing,"Which pattern completes the series: 100, 90, 81, 73, ?",66,67,68,65,0
IQ Games,Nursing,"If 1 unit of blood raises Hb by 1 g/dL and patient needs to raise Hb from 7 to 10, how many units?",2,3,4,5,1
IQ Games,Nursing,A thermometer reads 98.6°F. In Celsius this is?,36°C,37°C,38°C,39°C,1
IQ Games,Nursing,A hospital has 200 nurses. 25% work night shifts. How many work day shifts?,100,125,150,175,2
IQ Games,Nursing,"Which item does NOT belong: saline, glucose, lactated Ringer's, penicillin?",Saline,Glucose,Lactated Ringer's,Penicillin,3
IQ Games,Nursing,"If a drug expires in 6 months and today is January, it expires in?",June,July,August,September,0
IQ Games,Nursing,Patient BMI = weight(kg)/height(m)². A 80 kg person who is 1.6 m tall has BMI of?,28.5,30.2,31.25,33,2
IQ Games,Nursing,"A catheter bag holds 800 mL. If output is 200 mL/hr, when should it be emptied?",2 hrs,3 hrs,4 hrs,5 hrs,2
IQ Games,Nursing,Complete: Prevention : Vaccine :: Cure : ?,Surgery,Injection,Treatment/Medicine,Hospital,2
Career Questions,Nursing,A senior nurse asks you to falsify a patient record. You should?,Comply to avoid conflict,Report to nursing supervisor,Do it if no one is watching,Ignore the request,1
Career Questions,Nursing,"When a nurse disagrees with a physician's order, the best action is?",Ignore the order,Carry out the order silently,Clarify the order professionally,Refuse without explanation,2
Career Questions,Nursing,Which advanced nursing role involves diagnosis and prescribing?,Staff nurse,Charge nurse,Nurse practitioner,Nursing assistant,2
Career Questions,Nursing,What is 'burnout' in nursing and its primary cause?,Excitement from overwork; too many patients,Physical/emotional exhaustion; chronic workplace stress,A motivational state; high performance,Temporary fatigue; lack of sleep only,1
Career Questions,Nursing,An effective charge nurse demonstrates?,Technical skills only,Clinical expertise plus leadership and coordination,Seniority based authority,Speed in completing tasks,1
Career Questions,Nursing,What is the best approach when breaking bad news to a patient?,Be abrupt to save time,Use SPIKES protocol with empathy,Avoid telling the patient,Send a written note,1
Career Questions,Nursing,Delegation in nursing requires the nurse to?,Hand all tasks to juniors,Ensure tasks are matched to the delegate's competence,Avoid delegating,Delegate based on seniority only,1
Career Questions,Nursing,Which nursing specialty focuses on mental health treatment?,Oncology nursing,Psychiatric nursing,Forensic nursing,Pediatric nursing,1
Career Questions,Nursing,How does a nurse manage a demanding or aggressive patient?,Match their aggression,Set firm boundaries calmly and de-escalate,Avoid all interaction,Report without addressing,1
Career Questions,Nursing,A patient refuses a prescribed treatment. Ethically the nurse must?,Force treatment for their wellbeing,Respect autonomy and document refusal,Convince family to override,Call the doctor to force compliance,1
Career Questions,Nursing,What is 'secondary traumatic stress' in healthcare workers?,Physical injury from patient,Emotional stress from caring for traumatized patients,Work-related physical fatigue,Stress from administrative work,1
Career Questions,Nursing,SMART goals in nursing education stand for?,"Simple, Measurable, Attainable, Relevant, Timed","Specific, Measurable, Achievable, Relevant, Time-bound","Strategic, Motivational, Accurate, Realistic, Tested","Simplified, Managed, Aligned, Reviewed, Timed",1
